course_id,institution_id,institution_name,ccihe_id,term,year,instructor,course_name,course_number,math,level
727,213,Rowan University,184782,Fall,2017,"Berg, Dominik",Physics 2,PYS 211,algebra,2
169,213,Rowan University,184782,Fall,2015,"Dobbins, Tabbetha",Physics I,PHYS 210,algebra,1
170,213,Rowan University,184782,Fall,2015,"Dobbins, Tabbetha",Physics I,PHYS 210,algebra,1
415,213,Rowan University,184782,Fall,2016,"Dobbins, Tabbetha",Physics I,PHYS 210,algebra,1
245,213,Rowan University,184782,Spring,2016,"Dobbins, Tabbetha",Physics I,PHYS 210,algebra,1
851,213,Rowan University,184782,Spring,2018,"Dougherty, Lawrence",Physics I,PHYS 210,algebra,1
527,213,Rowan University,184782,Spring,2017,"Dougherty, Lawrence",Physics I,PHYS 210,algebra,1
819,213,Rowan University,184782,Spring,2018,"Haldolaarachchige, Neel",Physics I,PHYS 210,algebra,1
1191,213,Rowan University,184782,Fall,2018,"Hann, Patrick",Physics I,PHYS 210,algebra,1
429,213,Rowan University,184782,Fall,2016,"Hornibrook, Shannon",Physics I,PHYS 210,algebra,1
1351,213,Rowan University,184782,Spring,2019,"Lim, Michael",Physics I,PHYS 210,algebra,1
1352,213,Rowan University,184782,Spring,2019,"Lim, Michael",Physics I,PHYS 210,algebra,1
1353,213,Rowan University,184782,Spring,2019,"Lim, Michael",Physics I,PHYS 210,algebra,1
1354,213,Rowan University,184782,Spring,2019,"Lim, Michael",Physics I,PHYS 210,algebra,1
171,213,Rowan University,184782,Fall,2015,"Ross, Alan",Physics I,PHYS 210,algebra,1
172,213,Rowan University,184782,Fall,2015,"Ross, Alan",Physics I,PHYS 210,algebra,1
1159,213,Rowan University,184782,Fall,2018,"Ross, Alan",Physics I,PHYS 210,algebra,1
424,213,Rowan University,184782,Fall,2016,"Ross, Alan",Physics I,PHYS 210,algebra,1
1172,213,Rowan University,184782,Fall,2018,"Scheinberg, Michael",Physics I,PHYS 210,algebra,1
1173,213,Rowan University,184782,Fall,2018,"Scheinberg, Michael",Physics I,PHYS 210,algebra,1
173,213,Rowan University,184782,Fall,2015,"Sultana, Nasra",Physics I,PHYS 210,algebra,1
244,213,Rowan University,184782,Spring,2016,"Sultana, Nasra",Physics I,PHYS 210,algebra,1
725,213,Rowan University,184782,Fall,2017,"Tronin, Andrey",Physics I,PHYS 210,algebra,1
722,213,Rowan University,184782,Fall,2017,"Zeits, Holly",Physics I,PHYS 210,algebra,1
532,213,Rowan University,184782,Spring,2017,"Zeits, Holly",Physics I,PHYS 210,algebra,1
822,213,Rowan University,184782,Spring,2018,"Berg, Dominik",Physics II,PHYS 211,algebra,2
418,213,Rowan University,184782,Fall,2016,"Berg, Dominik",Physics II,PHYS 211,algebra,2
243,213,Rowan University,184782,Spring,2016,"Berg, Dominik",Physics II,PHYS 211,algebra,2
533,213,Rowan University,184782,Spring,2017,"Berg, Dominik",Physics II,PHYS 211,algebra,2
523,213,Rowan University,184782,Spring,2017,"Dobbins, Tabbetha",Physics II,PHYS 211,algebra,2
726,213,Rowan University,184782,Fall,2017,"Dougherty, Lawrence",Physics II,PHYS 211,algebra,2
1387,213,Rowan University,184782,Spring,2019,"Gautam, Richa",Physics II,PHYS 211,algebra,2
1388,213,Rowan University,184782,Spring,2019,"Gautam, Richa",Physics II,PHYS 211,algebra,2
247,213,Rowan University,184782,Spring,2016,"Hornibrook, Shannon",Physics II,PHYS 211,algebra,2
48,213,Rowan University,184782,Fall,2015,"Kratzer, Rachael",Physics II,PHYS 211,algebra,2
49,213,Rowan University,184782,Fall,2015,"Kratzer, Rachael",Physics II,PHYS 211,algebra,2
1203,213,Rowan University,184782,Fall,2018,"Tronin, Andrey",Physics II,PHYS 211,algebra,2
1204,213,Rowan University,184782,Fall,2018,"Tronin, Andrey",Physics II,PHYS 211,algebra,2
1194,213,Rowan University,184782,Fall,2018,"Votta, Gerald",Physics II,PHYS 211,algebra,2
1195,213,Rowan University,184782,Fall,2018,"Votta, Gerald",Physics II,PHYS 211,algebra,2
1360,213,Rowan University,184782,Spring,2019,"Whiting, Nicholas",Physics II,PHYS 211,algebra,2
1361,213,Rowan University,184782,Spring,2019,"Whiting, Nicholas",Physics II,PHYS 211,algebra,2
1362,213,Rowan University,184782,Spring,2019,"Whiting, Nicholas",Physics II,PHYS 211,algebra,2
1363,213,Rowan University,184782,Spring,2019,"Whiting, Nicholas",Physics II,PHYS 211,algebra,2
821,213,Rowan University,184782,Spring,2018,"Zeits, Holly",Physics II,PHYS 211,algebra,2
1847,213,Rowan University,184782,Spring,2020,"Berg, Dominik",Physics of Everyday Life,PHYS 150,other,ed
1666,213,Rowan University,184782,Fall,2019,"Berg, Dominik",Physics of Everyday Life,PHYS 150,other,ed
1383,213,Rowan University,184782,Spring,2019,"Berg, Dominik",Physics of Everyday Life,PHYS 150,other,ed
1846,213,Rowan University,184782,Spring,2020,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
1665,213,Rowan University,184782,Fall,2019,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
165,213,Rowan University,184782,Fall,2015,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
724,213,Rowan University,184782,Fall,2017,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
1171,213,Rowan University,184782,Fall,2018,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
817,213,Rowan University,184782,Spring,2018,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
421,213,Rowan University,184782,Fall,2016,"Claar, Rodger",Physics of Everyday Life,PHSY 150,other,ed
241,213,Rowan University,184782,Spring,2016,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
530,213,Rowan University,184782,Spring,2017,"Claar, Rodger",Physics of Everyday Life,PHSY 150,other,ed
1373,213,Rowan University,184782,Spring,2019,"Claar, Rodger",Physics of Everyday Life,PHYS 150,other,ed
422,213,Rowan University,184782,Fall,2016,"Dougherty, Lawrence",Physics of Everyday Life,PHSY 150,other,ed
168,213,Rowan University,184782,Spring,2016,"Dougherty, Lawrence",Physics of Everyday Life,PHYS 150,other,ed
167,213,Rowan University,184782,Fall,2015,"Goran, Andre",Physics of Everyday Life,PHYS 150,other,ed
427,213,Rowan University,184782,Fall,2016,"Goran, Andre",Physics of Everyday Life,PHSY 150,other,ed
531,213,Rowan University,184782,Spring,2017,"Goran, Andre",Physics of Everyday Life,PHSY 150,other,ed
749,213,Rowan University,184782,Fall,2017,"Holmes, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1170,213,Rowan University,184782,Fall,2018,"Holmes, Timothy",Physics of Everyday Life,PHYS 150,other,ed
816,213,Rowan University,184782,Spring,2018,"Holmes, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1848,213,Rowan University,184782,Spring,2020,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
1667,213,Rowan University,184782,Fall,2019,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
166,213,Rowan University,184782,Fall,2015,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
723,213,Rowan University,184782,Fall,2017,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
1180,213,Rowan University,184782,Fall,2018,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
815,213,Rowan University,184782,Spring,2018,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
423,213,Rowan University,184782,Fall,2016,"Hudak, Elliott",Physics of Everyday Life,PHSY 150,other,ed
235,213,Rowan University,184782,Spring,2016,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
529,213,Rowan University,184782,Spring,2017,"Hudak, Elliott",Physics of Everyday Life,PHSY 150,other,ed
1374,213,Rowan University,184782,Spring,2019,"Hudak, Elliott",Physics of Everyday Life,PHYS 150,other,ed
1849,213,Rowan University,184782,Spring,2020,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1668,213,Rowan University,184782,Fall,2019,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
744,213,Rowan University,184782,Fall,2017,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1205,213,Rowan University,184782,Fall,2018,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
818,213,Rowan University,184782,Spring,2018,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1375,213,Rowan University,184782,Spring,2019,"Vitale, Timothy",Physics of Everyday Life,PHYS 150,other,ed
1200,213,Rowan University,184782,Fall,2018,"Smith, Trevor",Test Course for Instructors,PHYS 1,test,test
1299,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1300,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1301,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1302,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1303,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1304,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1305,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1306,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1307,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1308,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1309,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1310,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
1311,237,San Jose State University,122755,Spring,2019,"Harrer, Benedikt",Fundamentals of Physics,PHYS 2A,algebra,1
787,46,Seattle Pacific University,236577,Winter,2018,"Gray, Kara",Developing Concepts in Physical Science II,PHY 2568,other,other
796,46,Seattle Pacific University,236577,Winter,2018,"Gray, Kara",Earth System Science,PHY 1142,other,other
765,46,Seattle Pacific University,236577,Fall,2017,"Gray, Kara",General Physics 1,Phy 1101,algebra,1
476,46,Seattle Pacific University,236577,Fall,2016,"Lautenschlager, Matt",General Physics 1,Phy 1101,algebra,1
477,46,Seattle Pacific University,236577,Fall,2016,"Lautenschlager, Matt",General Physics 1,Phy 1101,algebra,1
597,46,Seattle Pacific University,236577,Spring,2017,"Gray, Kara",General Physics 3,PHY 1103,algebra,3
1943,46,Seattle Pacific University,236577,Spring,2020,"Lautenschlager, Matt",General Physics 3,PHY 1103,algebra,3
1944,46,Seattle Pacific University,236577,Spring,2020,"Lautenschlager, Matt",General Physics 3,PHY 1103,algebra,3
1710,46,Seattle Pacific University,236577,Fall,2019,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
1708,46,Seattle Pacific University,236577,Fall,2019,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
1709,46,Seattle Pacific University,236577,Fall,2019,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
129,46,Seattle Pacific University,236577,Fall,2015,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
130,46,Seattle Pacific University,236577,Fall,2015,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
1219,46,Seattle Pacific University,236577,Fall,2018,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
1221,46,Seattle Pacific University,236577,Fall,2018,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
1220,46,Seattle Pacific University,236577,Fall,2018,"Lautenschlager, Matt",General Physics I,Phys 1101,algebra,1
795,46,Seattle Pacific University,236577,Winter,2018,"Gray, Kara",General Physics II,PHY 1102,algebra,2
589,46,Seattle Pacific University,236577,Spring,2017,"Gray, Kara",Introduction to that Nature of Science,PHY 1110,other,other
1211,46,Seattle Pacific University,236577,Fall,2018,"Goodhew, Lisa",PHY 1121,PHY 1121,calculus,1
1212,46,Seattle Pacific University,236577,Fall,2018,"Goodhew, Lisa",PHY 1121,PHY 1121,calculus,1
1698,46,Seattle Pacific University,236577,Fall,2019,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
1697,46,Seattle Pacific University,236577,Fall,2019,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
161,46,Seattle Pacific University,236577,Fall,2015,"Seeley, Lane",PHY 1121,PHY/1 0,calculus,1
162,46,Seattle Pacific University,236577,Fall,2015,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
763,46,Seattle Pacific University,236577,Fall,2017,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
764,46,Seattle Pacific University,236577,Fall,2017,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
469,46,Seattle Pacific University,236577,Fall,2016,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
470,46,Seattle Pacific University,236577,Fall,2016,"Seeley, Lane",PHY 1121,PHY 1121,calculus,1
766,46,Seattle Pacific University,236577,Fall,2017,"Gray, Kara",Physics for Future Elementary Teachers,PHY 2567,other,ed
586,46,Seattle Pacific University,236577,Winter,2017,"Gray, Kara",Physics for Science and Engineering II,PHY 1122,calculus,2
587,46,Seattle Pacific University,236577,Spring,2017,"Gray, Kara",Physics for Science and Engineering III,PHY 1123,calculus,3
590,46,Seattle Pacific University,236577,Spring,2017,"Gray, Kara",Physics of Sound,PHY 1140,other,other
598,46,Seattle Pacific University,236577,Spring,2017,"Gray, Kara",Scholars Physics Course,PHY 1111,other,other
1244,354,South Seattle College,236504,Winter,2019,"Daane, Abigail",E&M,PH222 PH222,calculus,2
742,354,South Seattle College,236504,Fall,2017,"Daane, Abigail",Engineering Physics I,PHYS 221,calculus,1
969,354,South Seattle College,236504,Spring,2018,"Daane, Abigail",Engineering Physics I,PHYS 221,calculus,1
1459,354,South Seattle College,236504,Spring,2019,"Daane, Abigail",Engineering Physics I,PHYS 221,calculus,1
781,354,South Seattle College,236504,Winter,2018,"Daane, Abigail",Engineering Physics II,PHYS 222,calculus,2
1429,354,South Seattle College,236504,Spring,2019,"Seyed Fadaei, Azita",PHYS&114,PHYS 0410,algebra,1
1428,354,South Seattle College,236504,Winter,2019,"Seyed Fadaei, Azita",PHYS&221,PHYS 0411,calculus,1
966,354,South Seattle College,236504,Spring,2018,"Daane, Abigail",Physics 223 - Physics for Engineering,PHYS 223,calculus,3
1029,354,South Seattle College,236504,Fall,2018,"Daane, Abigail",Physics for Scientists and Engineers,PHYS2 0,calculus,2
1222,354,South Seattle College,236504,Fall,2018,"Daane, Abigail",Physics for Scientists and Engineers 2,PHYS2 0,calculus,2
1246,354,South Seattle College,236504,Winter,2019,"Daane, Abigail",Waves and Optics,PH223 PH223,calculus,3
1878,375,Tennessee Technological University,221847,Spring,2020,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1879,375,Tennessee Technological University,221847,Spring,2020,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1880,375,Tennessee Technological University,221847,Spring,2020,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1586,375,Tennessee Technological University,221847,Fall,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1587,375,Tennessee Technological University,221847,Fall,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1588,375,Tennessee Technological University,221847,Fall,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1143,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Algebra-based Physics I,null 2010,algebra,1
1144,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Algebra-based Physics I,null 2010,algebra,1
1145,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Algebra-based Physics I,null 2010,algebra,1
1146,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Algebra-based Physics I,null 2010,algebra,1
814,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
870,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
871,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
876,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1290,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1291,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1292,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Algebra-based Physics I,PHYS 2010,algebra,1
1142,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Calculus-based Physics I,null 2110,calculus,1
1141,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Calculus-based Physics I,null 2110,calculus,1
1140,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Calculus-based Physics I,null 2110,calculus,1
1139,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Calculus-based Physics I,null 2110,calculus,1
1138,375,Tennessee Technological University,221847,Fall,2018,"Engelhardt, Paula",Calculus-based Physics I,null 2110,calculus,1
872,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
873,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
874,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
875,375,Tennessee Technological University,221847,Spring,2018,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
1286,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
1287,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
1288,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
1289,375,Tennessee Technological University,221847,Spring,2019,"Engelhardt, Paula",Calculus-based Physics I,PHYS 2110,calculus,1
1117,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",LA pedagogy Mechanics,PHYS  371,other,la
1118,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",LA pedagogy Mechanics,PHYS  371,other,la
1414,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",LA pedagogy Mechanics,PHYS  371,other,la
1415,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",LA pedagogy Mechanics,PHYS  371,other,la
682,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",Science and Math Education Theory and Practice,PHYS  0,other,ed
681,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",Science and Math Education Theory and Practice,PHYS  0,other,ed
845,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",Science and Math Education Theory and Practice,PHYS  0,other,ed
846,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",Science and Math Education Theory and Practice,PHYS  0,other,ed
642,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
643,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
1112,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
1113,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
1116,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
841,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
842,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",University Physics I,PHYS 2425,calculus,1
1281,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",University Physics I,PHAS 2425,calculus,1
1283,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",University Physics I,PHAS 2425,calculus,1
1321,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",University Physics I,PHAS 2425,calculus,1
645,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
646,155,Texas A&M University - Commerce,NA,Fall,2017,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
1114,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
1115,155,Texas A&M University - Commerce,NA,Fall,2018,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
843,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
844,155,Texas A&M University - Commerce,NA,Spring,2018,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
1284,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
1322,155,Texas A&M University - Commerce,NA,Spring,2019,"Lock, Robynne",University Physics II,PHYS 2426,calculus,2
1122,156,Texas State University,228459,Fall,2018,"Palomino, Jennifer",Development of Concepts in Physics I,Phys 1360,other,other
1633,156,Texas State University,228459,Fall,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1634,156,Texas State University,228459,Fall,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1635,156,Texas State University,228459,Fall,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1636,156,Texas State University,228459,Fall,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1155,156,Texas State University,228459,Fall,2018,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1174,156,Texas State University,228459,Fall,2018,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1175,156,Texas State University,228459,Fall,2018,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1177,156,Texas State University,228459,Fall,2018,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
438,156,Texas State University,228459,Fall,2016,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
439,156,Texas State University,228459,Fall,2016,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
440,156,Texas State University,228459,Fall,2016,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
283,156,Texas State University,228459,Spring,2016,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
284,156,Texas State University,228459,Spring,2016,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1409,156,Texas State University,228459,Spring,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1410,156,Texas State University,228459,Spring,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1411,156,Texas State University,228459,Spring,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
1412,156,Texas State University,228459,Spring,2019,"Lunk, Brandon",Electricity & Magnetism,Phys 2425,calculus,2
443,156,Texas State University,228459,Fall,2016,"Scolfaro, Luisa",Electricity & Magnetism,Phys 2425,calculus,2
279,156,Texas State University,228459,Spring,2016,"Scolfaro, Luisa",Electricity & Magnetism,Phys 2425,calculus,2
280,156,Texas State University,228459,Spring,2016,"Scolfaro, Luisa",Electricity & Magnetism,Phys 2425,calculus,2
431,156,Texas State University,228459,Fall,2016,"Baykal-Caglar, Eda",General Physics 1,PHYS 1315,algebra,1
432,156,Texas State University,228459,Fall,2016,"Baykal-Caglar, Eda",General Physics 1,PHYS 1315,algebra,1
496,156,Texas State University,228459,Fall,2016,"Baykal-Caglar, Eda",General Physics 1,PHYS 1315,algebra,1
406,156,Texas State University,228459,Fall,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
407,156,Texas State University,228459,Fall,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
408,156,Texas State University,228459,Fall,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
409,156,Texas State University,228459,Fall,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
257,156,Texas State University,228459,Spring,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
258,156,Texas State University,228459,Spring,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
260,156,Texas State University,228459,Spring,2016,"Bergeler, Elmar",General Physics 1,PHYS 1315,algebra,1
1199,156,Texas State University,228459,Fall,2018,"Barringer, Daniel",Introductory Mechanics,PHYS 1430,calculus,1
282,156,Texas State University,228459,Spring,2016,"Donnelly, Dave",Introductory Mechanics,PHYS 1430,calculus,1
433,156,Texas State University,228459,Fall,2016,"Geerts, Wilhelmus",Introductory Mechanics,PHYS 1430,calculus,1
554,156,Texas State University,228459,Spring,2017,"Geerts, Wilhelmus",Introductory Mechanics,PHYS 1430,calculus,1
457,156,Texas State University,228459,Fall,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
458,156,Texas State University,228459,Fall,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
265,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
265,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
268,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
268,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
267,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
267,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
266,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
266,156,Texas State University,228459,Spring,2016,"Gregory, Amanda",Introductory Mechanics,PHYS 1430,calculus,1
713,156,Texas State University,228459,Fall,2017,"Rangelov, Blagoy",Introductory Mechanics,PHYS 1430,calculus,1
879,156,Texas State University,228459,Spring,2018,"Rangelov, Blagoy",Introductory Mechanics,PHYS 1430,calculus,1
402,156,Texas State University,228459,Fall,2016,"Rangelov, Blagoy",Introductory Mechanics,PHYS 1430,calculus,1
573,156,Texas State University,228459,Spring,2017,"Rangelov, Blagoy",Introductory Mechanics,PHYS 1430,calculus,1
442,156,Texas State University,228459,Fall,2016,"Sengupta, Aparajita",Introductory Mechanics,PHYS 1430,calculus,1
1892,156,Texas State University,228459,Spring,2020,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
740,156,Texas State University,228459,Fall,2017,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
1151,156,Texas State University,228459,Fall,2018,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
454,156,Texas State University,228459,Fall,2016,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
546,156,Texas State University,228459,Spring,2017,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
